Scaffold	Start	Coverage	Blanked
scaffold_10	23460	2	2261
scaffold_10	23461	2	2262
scaffold_10	23462	2	2263
scaffold_10	23463	2	2264
scaffold_10	23464	2	2265
scaffold_10	23465	2	2266
scaffold_10	23466	2	2267
scaffold_10	23467	2	2268
scaffold_10	23468	2	2269
scaffold_10	23469	2	2270
scaffold_10	23470	2	2271
scaffold_10	23471	2	2272
scaffold_10	23472	2	2273
scaffold_10	23473	2	2274
scaffold_10	23474	2	2275
scaffold_10	23475	2	2276
scaffold_10	23476	2	2277
scaffold_10	23477	2	2278
scaffold_10	23478	2	2279
scaffold_10	23479	2	2280
scaffold_10	23480	2	2281
scaffold_10	23481	2	2282
scaffold_10	23482	2	2283
scaffold_10	23483	2	2284
scaffold_10	23484	2	2285
scaffold_10	23485	2	2286
scaffold_10	23486	2	2287
scaffold_10	23487	2	2288
scaffold_10	23488	2	2289
scaffold_10	23489	2	2290
scaffold_10	23490	2	2291
scaffold_10	23491	2	2292
scaffold_10	23492	2	2293
scaffold_10	23493	2	2294
scaffold_10	23494	2	2295
scaffold_10	23495	2	2296
scaffold_10	23496	1	2297
scaffold_10	23497	2	2298
scaffold_10	23498	1	2299
scaffold_10	23499	1	2300
scaffold_10	23500	2	2301
scaffold_10	23501	2	2302
scaffold_10	23502	2	2303
scaffold_10	23503	2	2304
scaffold_10	23504	2	2305
scaffold_10	23505	2	2306
scaffold_10	23506	2	2307
scaffold_10	23507	1	2308
scaffold_10	23508	2	2309
scaffold_10	23509	1	2310
scaffold_10	23510	2	2311
scaffold_10	23511	2	2312
scaffold_10	23512	2	2313
scaffold_10	23513	2	2314
scaffold_10	23514	2	2315
scaffold_10	23515	2	2316
scaffold_10	23516	2	2317
scaffold_10	23517	2	2318
scaffold_10	23518	2	2319
scaffold_10	23519	2	2320
scaffold_10	23520	2	2321
scaffold_10	23521	2	2322
scaffold_10	23522	1	2323
scaffold_10	23523	2	2324
scaffold_10	23524	2	2325
scaffold_10	23525	2	2326
scaffold_10	23526	1	2327
scaffold_10	23527	2	2328
scaffold_10	23528	2	2329
scaffold_10	23529	2	2330
scaffold_10	23530	2	2331
scaffold_10	23531	2	2332
scaffold_10	23532	2	2333
scaffold_10	23533	2	2334
scaffold_10	23534	2	2335
scaffold_10	23535	2	2336
scaffold_10	23536	2	2337
scaffold_10	23537	2	2338
scaffold_10	23538	2	2339
scaffold_10	23539	2	2340
scaffold_10	23540	2	2341
scaffold_10	23541	1	2342
scaffold_10	23542	1	2343
scaffold_10	23543	2	2344
scaffold_10	23544	1	2345
scaffold_10	23545	2	2346
scaffold_10	23546	2	2347
scaffold_10	23547	2	2348
scaffold_10	23548	2	2349
scaffold_10	23549	1	2350
scaffold_10	23550	2	2351
scaffold_10	23551	2	2352
scaffold_10	23552	2	2353
scaffold_10	23553	2	2354
scaffold_10	23554	2	2355
scaffold_10	23555	2	2356
scaffold_10	23556	1	2357
scaffold_10	23557	2	2358
scaffold_10	23558	1	2359
scaffold_10	23559	2	2360
scaffold_10	23560	2	2361
scaffold_10	23561	2	2362
scaffold_10	23562	2	2363
scaffold_10	23563	2	2364
scaffold_10	23564	2	2365
scaffold_10	23565	2	2366
scaffold_10	23566	2	2367
scaffold_10	23567	2	2368
scaffold_10	23568	2	2369
scaffold_10	23569	2	2370
scaffold_10	23570	2	2371
scaffold_10	23571	2	2372
scaffold_10	23572	2	2373
scaffold_10	23573	2	2374
scaffold_10	23574	2	2375
scaffold_10	23575	2	2376
scaffold_10	23576	2	2377
scaffold_10	23577	2	2378
scaffold_10	23578	2	2379
scaffold_10	23579	1	2380
scaffold_10	23580	2	2381
scaffold_10	23581	1	2382
scaffold_10	23582	2	2383
scaffold_10	23583	2	2384
scaffold_10	23584	1	2385
scaffold_10	23585	2	2386
scaffold_10	23586	2	2387
scaffold_10	23587	2	2388
scaffold_10	23588	2	2389
scaffold_10	23589	2	2390
scaffold_10	23590	2	2391
scaffold_10	23591	2	2392
scaffold_10	23592	2	2393
scaffold_10	23863	1	2664
scaffold_10	23865	1	2666
scaffold_10	23866	2	2667
scaffold_10	23867	2	2668
scaffold_10	23868	2	2669
scaffold_10	23869	3	2670
scaffold_10	23870	3	2671
scaffold_10	23871	3	2672
scaffold_10	23872	10	2673
scaffold_10	23873	10	2674
scaffold_10	23874	10	2675
scaffold_10	23875	10	2676
scaffold_10	23876	10	2677
scaffold_10	23877	11	2678
scaffold_10	23878	11	2679
scaffold_10	23879	11	2680
scaffold_10	23880	10	2681
scaffold_10	23881	11	2682
scaffold_10	23882	12	2683
scaffold_10	23883	12	2684
scaffold_10	23884	12	2685
scaffold_10	23885	11	2686
scaffold_10	23886	12	2687
scaffold_10	23887	12	2688
scaffold_10	23888	11	2689
scaffold_10	23889	11	2690
scaffold_10	23890	12	2691
scaffold_10	23891	12	2692
scaffold_10	23892	12	2693
scaffold_10	23893	12	2694
scaffold_10	23894	12	2695
scaffold_10	23895	12	2696
scaffold_10	23896	11	2697
scaffold_10	23897	12	2698
scaffold_10	23898	12	2699
scaffold_10	23899	12	2700
scaffold_10	23900	12	2701
scaffold_10	23901	12	2702
scaffold_10	23902	12	2703
scaffold_10	23903	12	2704
scaffold_10	23904	13	2705
scaffold_10	23905	12	2706
scaffold_10	23906	13	2707
scaffold_10	23907	13	2708
scaffold_10	23908	13	2709
scaffold_10	23909	13	2710
scaffold_10	23910	11	2711
scaffold_10	23911	12	2712
scaffold_10	23912	12	2713
scaffold_10	23913	18	2714
scaffold_10	23914	18	2715
scaffold_10	23915	18	2716
scaffold_10	23916	18	2717
scaffold_10	23917	18	2718
scaffold_10	23918	18	2719
scaffold_10	23919	18	2720
scaffold_10	23920	17	2721
scaffold_10	23921	18	2722
scaffold_10	23922	18	2723
scaffold_10	23923	18	2724
scaffold_10	23924	18	2725
scaffold_10	23925	18	2726
scaffold_10	23926	19	2727
scaffold_10	23927	19	2728
scaffold_10	23928	18	2729
scaffold_10	23929	18	2730
scaffold_10	23930	19	2731
scaffold_10	23931	19	2732
scaffold_10	23932	19	2733
scaffold_10	23933	18	2734
scaffold_10	23934	19	2735
scaffold_10	23935	18	2736
scaffold_10	23936	19	2737
scaffold_10	23937	19	2738
scaffold_10	23938	19	2739
scaffold_10	23939	19	2740
scaffold_10	23940	18	2741
scaffold_10	23941	19	2742
scaffold_10	23942	19	2743
scaffold_10	23943	19	2744
scaffold_10	23944	19	2745
scaffold_10	23945	19	2746
scaffold_10	23946	19	2747
scaffold_10	23947	19	2748
scaffold_10	23948	18	2749
scaffold_10	23949	19	2750
scaffold_10	23950	20	2751
scaffold_10	23951	17	2752
scaffold_10	23952	19	2753
scaffold_10	23953	19	2754
scaffold_10	23954	18	2755
scaffold_10	23955	18	2756
scaffold_10	23956	18	2757
scaffold_10	23957	18	2758
scaffold_10	23958	18	2759
scaffold_10	23959	18	2760
scaffold_10	23960	18	2761
scaffold_10	23961	18	2762
scaffold_10	23962	18	2763
scaffold_10	23963	18	2764
scaffold_10	23964	18	2765
scaffold_10	23965	18	2766
scaffold_10	23966	18	2767
scaffold_10	23967	18	2768
scaffold_10	23968	18	2769
scaffold_10	23969	18	2770
scaffold_10	23970	18	2771
scaffold_10	23971	18	2772
scaffold_10	23972	18	2773
scaffold_10	23973	18	2774
scaffold_10	23974	18	2775
scaffold_10	23975	18	2776
scaffold_10	23976	18	2777
scaffold_10	23977	18	2778
scaffold_10	23978	18	2779
scaffold_10	23979	18	2780
scaffold_10	23980	18	2781
scaffold_10	23981	18	2782
scaffold_10	23982	18	2783
scaffold_10	23983	18	2784
scaffold_10	23984	18	2785
scaffold_10	23985	18	2786
scaffold_10	23986	18	2787
scaffold_10	23987	18	2788
scaffold_10	23988	17	2789
scaffold_10	23989	17	2790
scaffold_10	23990	18	2791
scaffold_10	23991	18	2792
scaffold_10	23992	18	2793
scaffold_10	23993	18	2794
scaffold_10	23994	18	2795
scaffold_10	23995	18	2796
scaffold_10	23996	18	2797
scaffold_10	23997	18	2798
scaffold_10	23998	18	2799
scaffold_10	23999	18	2800
scaffold_10	24000	18	2801
scaffold_10	24001	18	2802
scaffold_10	24002	18	2803
scaffold_10	24003	18	2804
scaffold_10	24004	18	2805
scaffold_10	24005	18	2806
scaffold_10	24006	18	2807
scaffold_10	24007	18	2808
scaffold_10	24008	18	2809
scaffold_10	24009	18	2810
scaffold_10	24010	18	2811
scaffold_10	24011	18	2812
scaffold_10	24012	18	2813
scaffold_10	24013	18	2814
scaffold_10	24014	18	2815
scaffold_10	24015	18	2816
scaffold_10	24016	18	2817
scaffold_10	24017	18	2818
scaffold_10	24018	19	2819
scaffold_10	24019	19	2820
scaffold_10	24020	19	2821
scaffold_10	24021	19	2822
scaffold_10	24022	18	2823
scaffold_10	24023	18	2824
scaffold_10	24024	18	2825
scaffold_10	24025	18	2826
scaffold_10	24026	18	2827
scaffold_10	24027	18	2828
scaffold_10	24028	17	2829
scaffold_10	24029	18	2830
scaffold_10	24030	18	2831
scaffold_10	24031	18	2832
scaffold_10	24032	18	2833
scaffold_10	24033	18	2834
scaffold_10	24034	18	2835
scaffold_10	24035	18	2836
scaffold_10	24036	18	2837
scaffold_10	24037	18	2838
scaffold_10	24038	16	2839
scaffold_10	24039	18	2840
scaffold_10	24040	18	2841
scaffold_10	24041	18	2842
scaffold_10	24042	18	2843
scaffold_10	24043	18	2844
scaffold_10	24044	17	2845
scaffold_10	24045	17	2846
scaffold_10	24046	17	2847
scaffold_10	24047	17	2848
scaffold_10	24048	17	2849
scaffold_10	24049	17	2850
scaffold_10	24050	17	2851
scaffold_10	24051	17	2852
scaffold_10	24052	17	2853
scaffold_10	24053	17	2854
scaffold_10	24054	17	2855
scaffold_10	24055	17	2856
scaffold_10	24056	17	2857
scaffold_10	24057	17	2858
scaffold_10	24058	16	2859
scaffold_10	24059	17	2860
scaffold_10	24060	16	2861
scaffold_10	24061	17	2862
scaffold_10	24062	17	2863
scaffold_10	24063	14	2864
scaffold_10	24064	14	2865
scaffold_10	24065	17	2866
scaffold_10	24066	17	2867
scaffold_10	24067	15	2868
scaffold_10	24068	17	2869
scaffold_10	24069	17	2870
scaffold_10	24070	17	2871
scaffold_10	24071	17	2872
scaffold_10	24072	16	2873
scaffold_10	24073	15	2874
scaffold_10	24074	15	2875
scaffold_10	24075	17	2876
scaffold_10	24076	17	2877
scaffold_10	24077	17	2878
scaffold_10	24078	17	2879
scaffold_10	24079	17	2880
scaffold_10	24080	17	2881
scaffold_10	24081	17	2882
scaffold_10	24082	17	2883
scaffold_10	24083	17	2884
scaffold_10	24084	16	2885
scaffold_10	24085	17	2886
scaffold_10	24086	16	2887
scaffold_10	24087	16	2888
scaffold_10	24088	17	2889
scaffold_10	24089	17	2890
scaffold_10	24090	18	2891
scaffold_10	24091	17	2892
scaffold_10	24092	17	2893
scaffold_10	24093	18	2894
scaffold_10	24094	18	2895
scaffold_10	24095	18	2896
scaffold_10	24096	18	2897
scaffold_10	24097	18	2898
scaffold_10	24098	18	2899
scaffold_10	24099	19	2900
scaffold_10	24100	17	2901
scaffold_10	24101	17	2902
scaffold_10	24102	17	2903
scaffold_10	24103	17	2904
scaffold_10	24104	17	2905
scaffold_10	24105	17	2906
scaffold_10	24106	17	2907
scaffold_10	24107	17	2908
scaffold_10	24108	17	2909
scaffold_10	24109	17	2910
scaffold_10	24110	17	2911
scaffold_10	24111	17	2912
scaffold_10	24112	17	2913
scaffold_10	24113	17	2914
scaffold_10	24114	11	2915
scaffold_10	24115	11	2916
scaffold_10	24116	11	2917
scaffold_10	24117	11	2918
scaffold_10	24118	11	2919
scaffold_10	24119	11	2920
scaffold_10	24120	11	2921
scaffold_10	24121	10	2922
scaffold_10	24122	10	2923
scaffold_10	24123	10	2924
scaffold_10	24124	10	2925
scaffold_10	24125	10	2926
scaffold_10	24126	10	2927
scaffold_10	24127	10	2928
scaffold_10	24128	10	2929
scaffold_10	24129	10	2930
scaffold_10	24130	10	2931
scaffold_10	24131	10	2932
scaffold_10	24132	10	2933
scaffold_10	24133	10	2934
scaffold_10	24134	10	2935
scaffold_10	24135	10	2936
scaffold_10	24136	10	2937
scaffold_10	24137	10	2938
scaffold_10	24138	10	2939
scaffold_10	24139	10	2940
scaffold_10	24140	10	2941
scaffold_10	24141	10	2942
scaffold_10	24142	10	2943
scaffold_10	24143	10	2944
scaffold_10	24144	9	2945
scaffold_10	24145	10	2946
scaffold_10	24146	10	2947
scaffold_10	24147	10	2948
scaffold_10	24148	10	2949
scaffold_10	24149	10	2950
scaffold_10	24150	10	2951
scaffold_10	24151	10	2952
scaffold_10	24152	10	2953
scaffold_10	24153	10	2954
scaffold_10	24154	10	2955
scaffold_10	24155	10	2956
scaffold_10	24156	10	2957
scaffold_10	24157	10	2958
scaffold_10	24158	10	2959
scaffold_10	24159	10	2960
scaffold_10	24160	10	2961
scaffold_10	24161	10	2962
scaffold_10	24162	10	2963
scaffold_10	24163	10	2964
scaffold_10	24164	9	2965
scaffold_10	24165	10	2966
scaffold_10	24166	10	2967
scaffold_10	24167	9	2968
scaffold_10	24168	10	2969
scaffold_10	24169	10	2970
scaffold_10	24170	10	2971
scaffold_10	24171	10	2972
scaffold_10	24172	10	2973
scaffold_10	24173	10	2974
scaffold_10	24174	10	2975
scaffold_10	24175	10	2976
scaffold_10	24176	9	2977
scaffold_10	24177	10	2978
scaffold_10	24178	10	2979
scaffold_10	24179	10	2980
scaffold_10	24180	10	2981
scaffold_10	24181	10	2982
scaffold_10	24182	10	2983
scaffold_10	24183	10	2984
scaffold_10	24184	10	2985
scaffold_10	24185	10	2986
scaffold_10	24186	10	2987
scaffold_10	24187	10	2988
scaffold_10	24188	10	2989
scaffold_10	24189	10	2990
scaffold_10	24190	9	2991
scaffold_10	24191	6	2992
scaffold_10	24192	6	2993
scaffold_10	24193	6	2994
scaffold_10	24194	6	2995
scaffold_10	24195	5	2996
scaffold_10	24196	5	2997
scaffold_10	24197	6	2998
scaffold_10	24198	6	2999
scaffold_10	24199	6	3000
scaffold_10	24200	6	3001
scaffold_10	24201	6	3002
scaffold_10	24202	6	3003
scaffold_10	24203	6	3004
scaffold_10	24204	6	3005
scaffold_10	24205	6	3006
scaffold_10	24206	6	3007
scaffold_10	24207	6	3008
scaffold_10	24208	6	3009
scaffold_10	24209	6	3010
scaffold_10	24210	6	3011
scaffold_10	24211	6	3012
scaffold_10	24212	6	3013
scaffold_10	24213	6	3014
scaffold_10	24214	6	3015
scaffold_10	24215	3	3016
scaffold_10	24216	3	3017
scaffold_10	24217	3	3018
scaffold_10	24218	3	3019
scaffold_10	24219	3	3020
scaffold_10	24220	3	3021
scaffold_10	24221	3	3022
scaffold_10	24222	3	3023
scaffold_10	24223	3	3024
scaffold_10	24224	3	3025
scaffold_10	24225	3	3026
scaffold_10	24226	3	3027
scaffold_10	24227	3	3028
scaffold_10	24228	3	3029
scaffold_10	24229	3	3030
scaffold_10	24230	3	3031
scaffold_10	24231	2	3032
scaffold_10	24232	3	3033
scaffold_10	24233	3	3034
scaffold_10	24234	3	3035
scaffold_10	24235	3	3036
scaffold_10	24236	3	3037
scaffold_10	24237	2	3038
scaffold_10	24238	3	3039
scaffold_10	24239	3	3040
scaffold_10	24240	2	3041
scaffold_10	24241	2	3042
scaffold_10	24242	2	3043
scaffold_10	24243	2	3044
scaffold_10	24244	2	3045
scaffold_10	24245	2	3046
scaffold_10	24246	2	3047
scaffold_10	24247	2	3048
scaffold_10	24248	2	3049
scaffold_10	24249	1	3050
scaffold_10	24250	1	3051
scaffold_10	24251	1	3052
scaffold_10	24252	1	3053
scaffold_10	24253	1	3054
scaffold_10	24254	1	3055
scaffold_10	24255	1	3056
scaffold_10	24256	1	3057
scaffold_10	24257	1	3058
scaffold_10	24258	1	3059
scaffold_10	24259	1	3060
scaffold_10	24260	1	3061
scaffold_10	24261	1	3062
scaffold_10	24262	1	3063
scaffold_10	24263	1	3064
scaffold_10	24264	1	3065
scaffold_10	24265	1	3066
scaffold_10	24266	1	3067
scaffold_10	24267	1	3068
scaffold_10	24268	1	3069
scaffold_10	24269	1	3070
scaffold_10	24270	1	3071
scaffold_10	24271	1	3072
scaffold_10	24272	1	3073
scaffold_10	24273	1	3074
scaffold_10	24274	1	3075
scaffold_10	24275	1	3076
scaffold_10	24276	1	3077
scaffold_10	24277	1	3078
scaffold_10	24278	1	3079
scaffold_10	24279	1	3080
scaffold_10	24280	1	3081
scaffold_10	24879	2	3680
scaffold_10	24880	2	3681
scaffold_10	24881	2	3682
scaffold_10	24882	2	3683
scaffold_10	24883	2	3684
scaffold_10	24884	2	3685
scaffold_10	24885	2	3686
scaffold_10	24886	2	3687
scaffold_10	24887	2	3688
scaffold_10	24888	2	3689
scaffold_10	24889	2	3690
scaffold_10	24890	2	3691
scaffold_10	24891	2	3692
scaffold_10	24892	2	3693
scaffold_10	24893	2	3694
scaffold_10	24894	2	3695
scaffold_10	24895	2	3696
scaffold_10	24896	2	3697
scaffold_10	24897	2	3698
scaffold_10	24898	2	3699
scaffold_10	24899	2	3700
scaffold_10	24900	2	3701
scaffold_10	24901	2	3702
scaffold_10	24902	2	3703
scaffold_10	24903	2	3704
scaffold_10	24904	2	3705
scaffold_10	24905	1	3706
scaffold_10	24906	2	3707
scaffold_10	24907	2	3708
scaffold_10	24908	2	3709
scaffold_10	24909	2	3710
scaffold_10	24910	2	3711
scaffold_10	24911	2	3712
scaffold_10	24912	2	3713
scaffold_10	24913	2	3714
scaffold_10	24914	2	3715
scaffold_10	24915	2	3716
scaffold_10	24916	2	3717
scaffold_10	24917	2	3718
scaffold_10	24918	2	3719
scaffold_10	24919	2	3720
scaffold_10	24920	2	3721
scaffold_10	24921	2	3722
scaffold_10	24922	2	3723
scaffold_10	24923	2	3724
scaffold_10	24924	2	3725
scaffold_10	24925	2	3726
scaffold_10	24926	2	3727
scaffold_10	24927	2	3728
scaffold_10	24928	2	3729
scaffold_10	24929	2	3730
scaffold_10	24930	2	3731
scaffold_10	24931	2	3732
scaffold_10	24932	2	3733
scaffold_10	24933	2	3734
scaffold_10	24934	2	3735
scaffold_10	24935	2	3736
scaffold_10	24936	2	3737
scaffold_10	24937	2	3738
scaffold_10	24938	2	3739
scaffold_10	24939	2	3740
scaffold_10	24940	2	3741
scaffold_10	24941	2	3742
scaffold_10	24942	2	3743
scaffold_10	24943	2	3744
scaffold_10	24944	2	3745
scaffold_10	24945	2	3746
scaffold_10	24946	2	3747
scaffold_10	24947	1	3748
scaffold_10	24948	2	3749
scaffold_10	24949	2	3750
scaffold_10	24950	2	3751
scaffold_10	24951	2	3752
scaffold_10	24952	2	3753
scaffold_10	24953	2	3754
scaffold_10	24954	2	3755
scaffold_10	24955	1	3756
scaffold_10	24956	2	3757
scaffold_10	24957	2	3758
scaffold_10	24958	4	3759
scaffold_10	24959	4	3760
scaffold_10	24960	4	3761
scaffold_10	24961	4	3762
scaffold_10	24962	4	3763
scaffold_10	24963	4	3764
scaffold_10	24964	4	3765
scaffold_10	24965	4	3766
scaffold_10	24966	4	3767
scaffold_10	24967	4	3768
scaffold_10	24968	4	3769
scaffold_10	24969	4	3770
scaffold_10	24970	4	3771
scaffold_10	24971	4	3772
scaffold_10	24972	4	3773
scaffold_10	24973	4	3774
scaffold_10	24974	4	3775
scaffold_10	24975	4	3776
scaffold_10	24976	4	3777
scaffold_10	24977	4	3778
scaffold_10	24978	4	3779
scaffold_10	24979	4	3780
scaffold_10	24980	3	3781
scaffold_10	24981	4	3782
scaffold_10	24982	4	3783
scaffold_10	24983	4	3784
scaffold_10	24984	4	3785
scaffold_10	24985	4	3786
scaffold_10	24986	4	3787
scaffold_10	24987	4	3788
scaffold_10	24988	4	3789
scaffold_10	24989	4	3790
scaffold_10	24990	4	3791
scaffold_10	24991	4	3792
scaffold_10	24992	4	3793
scaffold_10	24993	4	3794
scaffold_10	24994	4	3795
scaffold_10	24995	4	3796
scaffold_10	24996	4	3797
scaffold_10	24997	4	3798
scaffold_10	24998	4	3799
scaffold_10	24999	4	3800
scaffold_10	25000	4	3801
scaffold_10	25001	4	3802
scaffold_10	25002	4	3803
scaffold_10	25003	4	3804
scaffold_10	25004	4	3805
scaffold_10	25005	4	3806
scaffold_10	25006	4	3807
scaffold_10	25007	4	3808
scaffold_10	25008	4	3809
scaffold_10	25009	4	3810
scaffold_10	25010	3	3811
scaffold_10	25011	4	3812
scaffold_10	25012	4	3813
scaffold_10	25013	4	3814
scaffold_10	25014	4	3815
scaffold_10	25015	4	3816
scaffold_10	25016	4	3817
scaffold_10	25017	3	3818
scaffold_10	25018	4	3819
scaffold_10	25019	4	3820
scaffold_10	25020	4	3821
scaffold_10	25021	4	3822
scaffold_10	25022	4	3823
scaffold_10	25023	4	3824
scaffold_10	25024	4	3825
scaffold_10	25025	4	3826
scaffold_10	25026	4	3827
scaffold_10	25027	4	3828
scaffold_10	25028	4	3829
scaffold_10	25029	2	3830
scaffold_10	25030	2	3831
scaffold_10	25031	2	3832
scaffold_10	25032	2	3833
scaffold_10	25033	2	3834
scaffold_10	25034	2	3835
scaffold_10	25035	2	3836
scaffold_10	25036	2	3837
scaffold_10	25037	2	3838
scaffold_10	25038	2	3839
scaffold_10	25039	2	3840
scaffold_10	25040	2	3841
scaffold_10	25041	2	3842
scaffold_10	25042	2	3843
scaffold_10	25043	2	3844
scaffold_10	25044	2	3845
scaffold_10	25045	2	3846
scaffold_10	25046	2	3847
scaffold_10	25047	2	3848
scaffold_10	25048	2	3849
scaffold_10	25049	2	3850
scaffold_10	25050	2	3851
scaffold_10	25051	2	3852
scaffold_10	25052	2	3853
scaffold_10	25053	2	3854
scaffold_10	25054	2	3855
scaffold_10	25055	2	3856
scaffold_10	25056	2	3857
scaffold_10	25057	2	3858
scaffold_10	25058	2	3859
scaffold_10	25059	2	3860
scaffold_10	25060	2	3861
scaffold_10	25061	2	3862
scaffold_10	25062	2	3863
scaffold_10	25063	2	3864
scaffold_10	25064	2	3865
scaffold_10	25065	2	3866
scaffold_10	25066	2	3867
scaffold_10	25067	2	3868
scaffold_10	25068	2	3869
scaffold_10	25069	2	3870
scaffold_10	25070	2	3871
scaffold_10	25071	2	3872
scaffold_10	25072	2	3873
scaffold_10	25073	4	3874
scaffold_10	25074	4	3875
scaffold_10	25075	4	3876
scaffold_10	25076	4	3877
scaffold_10	25077	4	3878
scaffold_10	25078	4	3879
scaffold_10	25079	4	3880
scaffold_10	25080	4	3881
scaffold_10	25081	4	3882
scaffold_10	25082	4	3883
scaffold_10	25083	4	3884
scaffold_10	25084	4	3885
scaffold_10	25085	4	3886
scaffold_10	25086	4	3887
scaffold_10	25087	4	3888
scaffold_10	25088	4	3889
scaffold_10	25089	4	3890
scaffold_10	25090	4	3891
scaffold_10	25091	4	3892
scaffold_10	25092	4	3893
scaffold_10	25093	4	3894
scaffold_10	25094	4	3895
scaffold_10	25095	4	3896
scaffold_10	25096	4	3897
scaffold_10	25097	4	3898
scaffold_10	25098	4	3899
scaffold_10	25099	4	3900
scaffold_10	25100	4	3901
scaffold_10	25101	4	3902
scaffold_10	25102	4	3903
scaffold_10	25103	4	3904
scaffold_10	25104	4	3905
scaffold_10	25105	4	3906
scaffold_10	25106	4	3907
scaffold_10	25107	4	3908
scaffold_10	25108	4	3909
scaffold_10	25109	4	3910
scaffold_10	25110	4	3911
scaffold_10	25111	4	3912
scaffold_10	25112	4	3913
scaffold_10	25113	4	3914
scaffold_10	25114	4	3915
scaffold_10	25115	3	3916
scaffold_10	25116	4	3917
scaffold_10	25117	4	3918
scaffold_10	25118	4	3919
scaffold_10	25119	4	3920
scaffold_10	25120	4	3921
scaffold_10	25121	4	3922
scaffold_10	25122	4	3923
scaffold_10	25123	4	3924
scaffold_10	25124	4	3925
scaffold_10	25125	4	3926
scaffold_10	25126	4	3927
scaffold_10	25127	4	3928
scaffold_10	25128	4	3929
scaffold_10	25129	3	3930
scaffold_10	25130	4	3931
scaffold_10	25131	4	3932
scaffold_10	25132	4	3933
scaffold_10	25133	4	3934
scaffold_10	25134	4	3935
scaffold_10	25135	4	3936
scaffold_10	25136	4	3937
scaffold_10	25137	4	3938
scaffold_10	25138	4	3939
scaffold_10	25139	4	3940
scaffold_10	25140	4	3941
scaffold_10	25141	4	3942
scaffold_10	25142	4	3943
scaffold_10	25143	4	3944
scaffold_10	25144	4	3945
scaffold_10	25145	4	3946
scaffold_10	25146	4	3947
scaffold_10	25147	4	3948
scaffold_10	25148	4	3949
scaffold_10	25149	4	3950
scaffold_10	25150	4	3951
scaffold_10	25151	4	3952
scaffold_10	25152	4	3953
scaffold_10	25153	3	3954
scaffold_10	25154	4	3955
scaffold_10	25155	4	3956
scaffold_10	25156	4	3957
scaffold_10	25157	4	3958
scaffold_10	25158	4	3959
scaffold_10	25159	4	3960
scaffold_10	25160	4	3961
scaffold_10	25161	4	3962
scaffold_10	25162	4	3963
scaffold_10	25163	4	3964
scaffold_10	25164	4	3965
scaffold_10	25165	4	3966
scaffold_10	25166	4	3967
scaffold_10	25167	4	3968
scaffold_10	25168	4	3969
scaffold_10	25169	4	3970
scaffold_10	25170	4	3971
scaffold_10	25171	4	3972
scaffold_10	25172	4	3973
scaffold_10	25173	4	3974
scaffold_10	25174	4	3975
scaffold_10	25175	4	3976
scaffold_10	25176	4	3977
scaffold_10	25177	4	3978
scaffold_10	25178	4	3979
scaffold_10	25179	4	3980
scaffold_10	25180	4	3981
scaffold_10	25181	4	3982
scaffold_10	25182	4	3983
scaffold_10	25183	4	3984
scaffold_10	25184	4	3985
scaffold_10	25185	4	3986
scaffold_10	25186	4	3987
scaffold_10	25187	4	3988
scaffold_10	25188	4	3989
scaffold_10	25189	4	3990
scaffold_10	25190	4	3991
scaffold_10	25191	4	3992
scaffold_10	25192	4	3993
scaffold_10	25193	4	3994
scaffold_10	25194	4	3995
scaffold_10	25195	2	3996
scaffold_10	25196	2	3997
scaffold_10	25197	2	3998
scaffold_10	25198	2	3999
scaffold_10	25199	2	4000
scaffold_10	25200	2	4001
scaffold_10	25201	2	4002
scaffold_10	25202	2	4003
scaffold_10	25203	2	4004
scaffold_10	25204	2	4005
scaffold_10	25205	2	4006
scaffold_10	25206	2	4007
scaffold_10	25207	2	4008
scaffold_10	25208	2	4009
scaffold_10	25209	2	4010
scaffold_10	25210	2	4011
scaffold_10	25211	2	4012
scaffold_10	25212	2	4013
scaffold_10	25213	2	4014
scaffold_10	25214	2	4015
scaffold_10	25215	2	4016
scaffold_10	25216	2	4017
scaffold_10	25217	2	4018
scaffold_10	25218	2	4019
scaffold_10	25219	2	4020
scaffold_10	25220	2	4021
scaffold_10	25221	2	4022
scaffold_10	25222	2	4023
scaffold_10	25290	1	4091
scaffold_10	25291	1	4092
scaffold_10	25292	1	4093
scaffold_10	25293	1	4094
scaffold_10	25294	1	4095
scaffold_10	25295	1	4096
scaffold_10	25296	1	4097
scaffold_10	25297	1	4098
scaffold_10	25298	1	4099
scaffold_10	25299	1	4100
scaffold_10	25300	1	4101
scaffold_10	25301	1	4102
scaffold_10	25302	1	4103
scaffold_10	25303	1	4104
scaffold_10	25304	1	4105
scaffold_10	25305	1	4106
scaffold_10	25306	1	4107
scaffold_10	25307	1	4108
scaffold_10	25308	1	4109
scaffold_10	25309	1	4110
scaffold_10	25310	1	4111
scaffold_10	25311	1	4112
scaffold_10	25312	1	4113
scaffold_10	25313	1	4114
scaffold_10	25314	1	4115
scaffold_10	25315	1	4116
scaffold_10	25316	1	4117
scaffold_10	25317	1	4118
scaffold_10	25318	1	4119
scaffold_10	25319	1	4120
scaffold_10	25320	1	4121
scaffold_10	25321	1	4122
scaffold_10	25322	1	4123
scaffold_10	25323	1	4124
scaffold_10	25324	1	4125
scaffold_10	25325	1	4126
scaffold_10	25326	1	4127
scaffold_10	25327	1	4128
